year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
2021,54,ราชาศัพท์ตามข้อใดเหมาะที่จะเติมลงในช่องว่างของข้อความต่อไปนี้\nนางมณี สมโชติเข้าเฝ้าทูลละอองพระบาทสมเด็จพระกนิษฐาธิราชเจ้า\nกรมสมเด็จพระเทพรัตนราชสุดาฯสยามบรมราชกุมารี ทีดินจํานวน\n๑๒ไร่เพื่อทรงใช้ตามพระราชอัธยาศัย,(1) ทูลเกล้าฯถวาย\n(2) น้อมเกล้าฯถวาย\n(3) ขอพระราชทานทูลถวาย\n(4) ขอพระราชทานน้อมถวาย\n(5) ขอพระราชทานทูลเกล้าถวาย,(2) น้อมเกล้าฯถวาย,TRUE,TRUE,TRUE,
2021,55,ข้อใดมีคําศัพท์ที่มีความหมายไม่ตรงกับคําที่ขีดเส้นใต้ต่อไปนี้\nประจัญบานข้าศึกคึกคะนอง,(1) คุมพหลราญรอนปรปักษ์\n(2) ถึงยากเย็นเป็นทาสปัจจามิตร\n(3) ถึงทุ่งกว้างแลไปล้วนไพร\n(4) แม้นรู้ว่าศัตรูอยู่เมืองไหน\n(5) ยินเสียงทหารโห่ทั้งโยธา,(5) ยินเสียงทหารโห่ทั้งโยธา,TRUE,TRUE,TRUE,
2021,56,ข้อใดมีการเชื่อมโยงความรู้สึกของผู้แต่งกับสิ่งที่พบเห็นระหว่างทาง,(1) โอ้อกอาดูรโดย เทวษด้วย\n(2) เสียดายสายสวาทโอ้ อาวรณ์\n(3) อกพี่นี้ชอกช้ำ เช่นอ้อยย่อยระยำ\n(4) จ่าจากพรากพลัดนาน ทิ้งพีหนีเอย\n(5) เงียบเหงาเปล่าเปลี่ยวทรวง แสนโศก,(3) อกพี่นี้ชอกช้ำ เช่นอ้อยย่อยระยำ,TRUE,TRUE,TRUE,
2021,57,คำประพันธ์ต่อไปนี้กล่าวถึงเรื่องใดเป็นสำคัญ\nน้อยน้อยพลอยชื่น ชมไพร\nครึมครึกพฤกษาไสว แว่นแคว้น\nผลิดอกออกผลใบ 4ระบัดชีนรีนเอย\nรอกกระแตแลแหลัน โลดเต้นเผ่นผยอง,(1) ความน่าพิศวงของป่าไม้\n(2) บรรยากาศที่มีทั้งมืดครึมและสดใส\n(3) ดินแดนทีมีพรรณ ไม้งดงามน่าประทับใจ\n(4) ความสุขท่ามกลางพรรณไม้และสัตว์ตัวน้อย\n(5) ความหลากหลายของป่าไม้และสัตว์ขนาดเล็ก,(4) ความสุขท่ามกลางพรรณไม้และสัตว์ตัวน้อย,TRUE,TRUE,TRUE,
2021,58,คำประพันธ์ต่อไปนี้นำเสนอความคิดเรื่องใดเป็นสำคัญ\nเมฆใสทะเลสงัด เพียงลมพัดพายุเยือน\nสุขทุกข์ก็มาเตือน เหมือนกงล้อฤดูกาล,(1) คุณค่าของเวลา\n(2) การควบคุมอารมณ์\n(3) การเอาชนะอุปสรรค\n(4) ความแปรปรวนของชีวิต\n(5) ประสบการณ์ในโลกกว้าง,(4) ความแปรปรวนของชีวิต,TRUE,TRUE,TRUE,
2021,59,ข้อใดไม่แสดงความเชื่อ,(1) ลิ้นกับฟันอยู่ด้วยกันเป็นอัตรา ลางเวลาก็กระทบกระทั่งกัน\n(2) เณรแก้วประสิทธิ์วิทยา เป่ามหาละลวยลมประสมนาง\n(3) แล้วพี่จะเสกประสมว่าน ให้ทนทานอาวุธเป็นถ้วนถี่\n(4) ขับพรายร่ายเวทสะกดคน นอนกรนหลับเพ้อละเมอฝัน\n(5) พี่คิดผิดจึงติดถึงขอคา เป็นเวราเคราะห์กรรมนําไป,(1) ลิ้นกับฟันอยู่ด้วยกันเป็นอัตราลางเวลาก็กระทบกระทั่งกัน,TRUE,TRUE,TRUE,
2021,60,ศิลปะการประพันธ์ตามข้อใดไม่ปรากฏในคำ ประพันธ์ต่อไปนี้\nปลาทูชื่อดูชวน หวนคํานึงถึงเคหา\nคํานึงถึงแก้วตา พธูน้อยผู้กลอยใจ,(1) การซ้ำคำ\n(2) การหลากคำ\n(3) การเล่นสัมผัส\n(4) การใช้ภาพพจน์\n(5) การเล่นเสียงหนักเบา,(5) การเล่นเสียงหนักเบา,TRUE,TRUE,TRUE,
2021,61,คำประพันธ์ต่อไปนี้ข้อใดมีแต่สัมผัสพยัญชนะไม่มีสัมผัสสระ,(1) สอดใส่ฉลององค์อลงการ์\n(2) ประดับดอกบุษราคัมน้ำเหลือง\n(3) ตามทิศทับทรวงดวงกุดัน\n(4) งามเงาเนาวรัตน์จำรัสพราย\n(5) สนับเพลาเชิงช่อเฉิดฉิน,(5) สนับเพลาเชิงช่อเฉิดฉิน,TRUE,TRUE,TRUE,
2021,62,ใช้คำประพันธ์ต่อไปนี้ตอบคำถามข้อ๕๗– ๕๘\n๑) ยกสองมือเป็นสัญญาณยิงปืนไฟ ต่างลดใบโบกธงเข้ายงยุทธ์\n๒) หากรบรับสัประยุทธ์ถึงจุดไฟ คงแก้ไขขัดสนจนปัญญา\n๓) ชาวด่านต่างตระหนกทั้งนายไพร่ พวกโจรไล่แทงยิงลงกลิ้งกลาด\n๔) ชาวนครเขาก็คงจะสงคราม พ่อขอให้ตามทัพกลับมาก่อน\n๕) ปืนฝรั่งอังกฤษติดจะแรง ยิงกำแพงด่านกลจนพังครืน\n\nคําประพันธ์ข้อใดมีจินตภาพด้านเสียง,(1) ข้อ ๑  \n(2) ข้อ ๒\n(3) ข้อ ๓  \n(4) ข้อ ๔\n(5) ข้อ ๕,(5) ข้อ ๕,TRUE,TRUE,TRUE,
2021,63,ใช้คำประพันธ์ต่อไปนี้ตอบคำถามข้อ๕๗– ๕๘\n๑) ยกสองมือเป็นสัญญาณยิงปืนไฟ ต่างลดใบโบกธงเข้ายงยุทธ์\n๒) หากรบรับสัประยุทธ์ถึงจุดไฟ คงแก้ไขขัดสนจนปัญญา\n๓) ชาวด่านต่างตระหนกทั้งนายไพร่ พวกโจรไล่แทงยิงลงกลิ้งกลาด\n๔) ชาวนครเขาก็คงจะสงคราม พ่อขอให้ตามทัพกลับมาก่อน\n๕) ปืนฝรั่งอังกฤษติดจะแรง ยิงกำแพงด่านกลจนพังครืน\n\nเนื้อความตามข้อใดแสดงอารมณ์,(1) ข้อ ๑  \n(2) ข้อ ๒\n(3) ข้อ ๓   \n(4) ข้อ ๔\n(5) ข้อ ๕,(3) ข้อ ๓,TRUE,TRUE,TRUE,
2021,64,คำประพันธ์ต่อไปนี้ใช้ภาพพจน์ตามข้อใด\nอันชาติใดไร้ช่างชำนาญศิลป์ เหมือนนารินไร้โฉมบรรโลมสง่า\nใครใครเห็นไม่เป็นที่จำเริญตา เขาจะพากันเย้ยให้อับอาย,(1) อุปมา\n(2) อุปลักษณ์\n(3) สัญลักษณ์\n(4) ลัทพจน์\n(5) บุคคลวัต,(1) อุปมา,TRUE,TRUE,TRUE,
2021,65,ข้อใดเป็นแนวคิดของคำ ประพันธ์ต่อไปนี้\nถึงบางพรมพรหมมีอยู่สี่พักตร์ คนรู้จักแจ้งจิตทุกทิศา\nทุกวันนี้มีมนุษย์อยุธยา เป็นร้อยหน้าพันหน้ายิ่งกว่าพรหม,(1) บางคนมีจิตใจไม่หนักแน่นเหมือนพระพรหม\n(2) บางคนไว้ใจไม่ได้เพราะมักหลอกลวงและเจ้าเล่ห์\n3.ในเมืองหลวงมีคนจำนวนมหาศาลเป็นเรื่องธรรมดา\n(4) ทุกคนรู้กันทั่วว่าที่บางพรมมีพระพรหมซึ่งมี 4หน้า\n(5) คนทั่วไปรู้ดีว่าพระพรหมผิดกว่ามนุษย์ธรรมดาเพราะมี 4 หน้า,(2) บางคนไว้ใจไม่ได้เพราะมักหลอกลวงและเจ้าเล่ห์,TRUE,TRUE,TRUE,
